id,merchantId,externalId,email,name,phone,totalTransactions,successfulTransactions,failedTransactions,totalSuccessfulValue,averageTransactionValue,previousRecoveryAttempts,previousSuccessfulRecoveries,customerSegment
8777d33a-d7aa-4d98-88e1-14485a4bfdf9,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-367,amit.mishra367@outlook.com,Amit Mishra,+919960677129,14,7,7,1459.57,208.51,5,2,LOYAL
5a7ba585-64e0-4128-82bf-1812ec580c8a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-368,lakshmi.rao368@protonmail.com,Lakshmi Rao,+917037207554,12,11,1,2476.88,225.17,0,0,NEW
2064a184-a52c-4d4a-83fc-4e651ed836bd,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-369,sneha.reddy369@mail.com,Sneha Reddy,+913728950122,19,16,3,3741.11,233.82,1,0,NEW
d970f5b7-c035-4991-978a-26887b01b46b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-370,meera.chopra370@gmail.com,Meera Chopra,+917578636309,22,13,9,2639.89,203.07,6,3,LOYAL
bfc1855c-fb44-4c65-87ed-b891a034f1ce,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-371,manish.das371@yahoo.com,Manish Das,+915456361508,22,21,1,3093.4,147.3,0,0,NEW
ac8a5846-8724-4a90-9bdb-1c1fd93d4a6b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-372,arjun.reddy372@gmail.com,Arjun Reddy,+912405865723,11,10,1,1628.99,162.9,0,0,LOYAL
761f8d16-0b93-46a3-86fe-97f963fa5aac,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-373,vikram.singh373@gmail.com,Vikram Singh,+919248080594,23,22,1,5048.82,229.49,0,0,LOYAL
9c839d19-df11-4fab-892c-ac4fcf861064,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-374,meera.patel374@mail.com,Meera Patel,+912003990751,15,11,4,1516.53,137.87,1,0,LOYAL
bf31dd64-2e73-44d2-bdff-ccb59c938a3e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-375,rohan.mehta375@mail.com,Rohan Mehta,+916174163468,23,12,11,2207.36,183.95,3,0,LOYAL
f9f3b1ee-2a42-4d16-b8ad-c96c83c13592,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-376,dev.reddy376@mail.com,Dev Reddy,+914319433933,33,26,7,1132.65,43.56,3,2,LOYAL
7564e307-3edb-4752-b628-c8a34612ac9b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-377,kunal.iyer377@outlook.com,Kunal Iyer,+916527929437,18,16,2,1979.3,123.71,1,0,LOYAL
7a9b7170-eaaf-45fd-a92c-016e259cffd6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-378,karan.mishra378@gmail.com,Karan Mishra,+915933280862,30,19,11,4566.84,240.36,3,0,LOYAL
e0a6fc4d-2afb-44c1-b3d4-44cbeada2e64,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-379,sakshi.desai379@mail.com,Sakshi Desai,+915504128223,15,12,3,2463.54,205.3,1,0,LOYAL
72f597f1-b919-4259-89e8-c44613691ac4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-380,sneha.das380@mail.com,Sneha Das,+919777186595,27,21,6,3070.55,146.22,3,0,AT_RISK
fdd6dd3b-9e21-43ec-ac3c-7377f9cd06dc,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-381,karan.patel381@mail.com,Karan Patel,+913793849177,24,22,2,3515.03,159.77,0,0,AT_RISK
e90d364d-c5c2-4e28-bd2f-a8df83213d0e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-382,nisha.mishra382@gmail.com,Nisha Mishra,+916605353616,15,11,4,257.26,23.39,3,2,LOYAL
b213d044-284d-43d8-94b8-3638951bdfb8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-383,neha.chopra383@mail.com,Neha Chopra,+915047134752,13,10,3,1224.94,122.49,1,0,LOYAL
7e5d2979-bcd0-47d4-b1b3-91eda048c9e8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-384,neha.desai384@protonmail.com,Neha Desai,+917115461672,16,12,4,2050.92,170.91,1,0,LOYAL
68789618-57da-4a39-baf4-20480fe8b9a3,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-385,amit.shah385@protonmail.com,Amit Shah,+913906433503,25,17,8,4481.57,263.62,2,1,LOYAL
d16b384e-5d85-49fa-a0e7-06e717fdb33d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-386,meera.mishra386@protonmail.com,Meera Mishra,+916492617072,15,12,3,2753.18,229.43,1,0,LOYAL
af81650c-826c-4f6c-aad4-e74326a9d15c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-387,vikram.gupta387@outlook.com,Vikram Gupta,+910614025252,15,13,2,130.0,10.0,0,0,NEW
2374e871-42e9-4c38-bc33-83deea5eadb2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-388,ravi.mishra388@yahoo.com,Ravi Mishra,+916639520262,20,15,5,3672.97,244.86,2,1,NEW
8a8a68aa-16d7-4e52-be81-342d2348a139,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-389,rahul.sharma389@gmail.com,Rahul Sharma,+913286808623,13,12,1,1527.27,127.27,0,0,NEW
327e77b4-d2bd-4101-a5f5-ec82bce6264f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-390,harsh.kumar390@outlook.com,Harsh Kumar,+914501957093,20,13,7,581.33,44.72,0,0,LOYAL
0bea6feb-0dbb-44a1-84c3-b9ffad5240a6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-391,ravi.das391@yahoo.com,Ravi Das,+910633992023,19,15,4,3397.65,226.51,1,0,LOYAL
14cc0370-a4c0-44d8-bd42-28f036cc1191,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-392,manish.sharma392@mail.com,Manish Sharma,+919233175686,13,10,3,2467.58,246.76,2,0,LOYAL
86601fbd-696c-486b-9cd9-11f170d67eb3,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-393,priya.mehta393@mail.com,Priya Mehta,+911993521588,18,14,4,2326.08,166.15,0,0,LOYAL
c4015b51-fc48-41a9-946d-6c44e50aefb5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-394,karan.desai394@yahoo.com,Karan Desai,+914976510571,23,17,6,2954.12,173.77,0,0,NEW
aa1cd169-af10-4f14-ae1a-73415cc5402a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-395,manish.gupta395@gmail.com,Manish Gupta,+917844498927,19,18,1,1830.9,101.72,0,0,AT_RISK
08df7f59-0149-4ca9-b161-305196c2e3cd,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-396,ananya.gupta396@yahoo.com,Ananya Gupta,+910966652007,18,17,1,1656.39,97.43,0,0,LOYAL
b3a737ff-98cb-4b5c-847a-e7d374ba34f8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-397,arjun.desai397@mail.com,Arjun Desai,+914613412499,21,19,2,3164.31,166.54,0,0,LOYAL
1bb1ffe3-fbe3-43b6-b53a-98acd80f4f72,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-398,priya.mehta398@yahoo.com,Priya Mehta,+917099843424,24,22,2,3260.59,148.21,0,0,LOYAL
d34b2b84-6c39-4a71-ba1b-b43d14d4ff81,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-399,aditi.mishra399@protonmail.com,Aditi Mishra,+917395567014,17,11,6,2002.3,182.03,1,0,NEW
cefe3360-c576-4492-8f3b-8d63faa60f16,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-400,pooja.patel400@yahoo.com,Pooja Patel,+915375560233,22,15,7,2288.75,152.58,0,0,LOYAL
aba11d67-aa33-4916-807d-428ebbd52346,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-401,manish.verma401@protonmail.com,Manish Verma,+911296946051,26,16,10,1383.95,86.5,2,0,LOYAL
489dc63a-6350-4bcb-96ac-d0a97b4f57b8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-402,sneha.kulkarni402@yahoo.com,Sneha Kulkarni,+913304888036,17,10,7,888.55,88.86,1,0,LOYAL
1084f79d-1764-40e4-af59-4ad68d566e1c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-403,harsh.reddy403@gmail.com,Harsh Reddy,+910760779615,16,14,2,2847.87,203.42,1,0,NEW
e24614d7-c347-4e9c-94c8-c2688a4d39f2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-404,aditi.reddy404@outlook.com,Aditi Reddy,+915618174374,26,18,8,3731.8,207.32,6,4,LOYAL
b09193b8-3abe-4d83-90ea-d56aed39355d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-405,arun.reddy405@gmail.com,Arun Reddy,+918907044864,26,22,4,5554.79,252.49,1,0,LOYAL
e07569c4-f0de-4bf3-a64a-1e8a2daccfec,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-406,diya.pillai406@protonmail.com,Diya Pillai,+914460826821,17,13,4,2022.39,155.57,1,0,LOYAL
670166b1-3014-497d-b826-440e41a47bb7,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-407,aditi.rao407@gmail.com,Aditi Rao,+911056301912,18,14,4,715.24,51.09,1,0,LOYAL
4f2c0736-3491-483b-906f-90a92ea4e5cf,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-408,deepa.mishra408@mail.com,Deepa Mishra,+917145902330,16,12,4,1419.43,118.29,1,0,AT_RISK
8cbe7a0e-4f5d-4efe-9b8c-3069f281aa39,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-409,priya.kulkarni409@gmail.com,Priya Kulkarni,+912162556617,25,18,7,1809.04,100.5,1,0,AT_RISK
993afabd-3daf-4002-a29d-86acbf53d93c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-410,arun.desai410@gmail.com,Arun Desai,+914699263593,26,20,6,3550.8,177.54,3,2,LOYAL
a08ae4e5-99ae-4135-ac44-cbbb97ad4eae,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-411,arjun.mishra411@mail.com,Arjun Mishra,+914748822114,18,10,8,1686.67,168.67,1,0,LOYAL
893c5b5a-2305-4708-a08b-e45fdd441bbd,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-412,lakshmi.kumar412@yahoo.com,Lakshmi Kumar,+917943560227,22,18,4,3004.82,166.93,0,0,LOYAL
73fe0308-cf5d-4db4-9a1c-55c06804f272,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-413,karan.verma413@mail.com,Karan Verma,+915713359818,22,17,5,3562.95,209.59,1,0,AT_RISK
c2c0c628-b4bd-4295-bab1-f55e0fe4f3fe,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-414,suresh.bhat414@protonmail.com,Suresh Bhat,+917646853747,21,10,11,1632.39,163.24,7,5,LOYAL
5b914a98-de0c-4bc5-8469-a52d3fd4596e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-415,manish.desai415@outlook.com,Manish Desai,+915650539701,22,19,3,3736.47,196.66,0,0,LOYAL
30760fa6-b436-42ae-a50f-f67b65db348b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-416,manish.sharma416@outlook.com,Manish Sharma,+919685358773,22,18,4,2976.85,165.38,1,0,NEW
5204ed09-061a-4901-8207-5fbb573c7d08,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-417,aditi.shah417@protonmail.com,Aditi Shah,+910838351302,18,8,10,2123.17,265.4,7,2,NEW
93abb7db-1d1b-45f9-845b-5fec8e0ffa6f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-418,amit.chopra418@mail.com,Amit Chopra,+910451975718,22,20,2,3496.87,174.84,0,0,LOYAL
7e575ff5-738c-42c9-b3e7-a03f499db04d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-419,manish.desai419@yahoo.com,Manish Desai,+912038130883,24,18,6,2590.15,143.9,0,0,LOYAL
3f4d0c88-646e-4e1e-bd2b-f02d18c9b764,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-420,pooja.patel420@gmail.com,Pooja Patel,+915635383123,16,11,5,1826.92,166.08,2,0,LOYAL
7603d6fb-0239-4d7e-9911-75325c567d43,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-421,rahul.kumar421@outlook.com,Rahul Kumar,+911206523317,18,15,3,2496.83,166.46,2,0,NEW
38939c36-2438-4ae3-a13d-e810e653ce30,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-422,karan.pillai422@yahoo.com,Karan Pillai,+911385009030,15,13,2,2017.23,155.17,1,0,NEW
40c02daa-6b1c-4fae-8640-f814e01916e4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-423,neha.reddy423@mail.com,Neha Reddy,+918664331780,24,20,4,3225.76,161.29,2,0,LOYAL
c0069d77-20b6-4f03-921e-f299be0cd993,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-424,suresh.chopra424@mail.com,Suresh Chopra,+911894467422,18,13,5,1590.6,122.35,3,0,LOYAL
41b2fa60-42bd-407d-8bbe-5af1854fefe8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-425,nisha.mishra425@outlook.com,Nisha Mishra,+919366784043,16,9,7,415.99,46.22,1,0,NEW
80e31a89-deda-4954-9785-f7b37206d4e4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-426,rahul.reddy426@outlook.com,Rahul Reddy,+917611873675,17,12,5,1469.67,122.47,2,0,NEW
b654f707-4c62-49de-a3c6-3af5576cfc77,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-427,neha.pillai427@protonmail.com,Neha Pillai,+912214026495,27,18,9,3227.55,179.31,1,0,NEW
60de5098-3435-46db-a0d1-c8d8650dd1ab,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-428,kavya.kulkarni428@yahoo.com,Kavya Kulkarni,+911677815304,20,16,4,2569.67,160.6,1,0,LOYAL
5494dafb-16cb-4ed1-a681-7e9a8f510b4e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-429,karan.das429@gmail.com,Karan Das,+915658360215,21,14,7,2558.48,182.75,3,0,LOYAL
2a8d0c30-314f-438c-ba21-44ed26784d6a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-430,kunal.sharma430@yahoo.com,Kunal Sharma,+916426428276,13,11,2,1581.95,143.81,0,0,NEW
c2a6aca7-a7a0-44f9-9eb3-d54d994580a6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-431,suresh.iyer431@outlook.com,Suresh Iyer,+919565880990,24,19,5,1732.64,91.19,1,0,AT_RISK
473a6da7-8959-4193-b207-2a7523b9c744,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-432,sakshi.rao432@gmail.com,Sakshi Rao,+918827333356,26,22,4,2718.87,123.59,2,0,NEW
02eb98c0-162d-4b0b-b989-b707cef0be93,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-433,ravi.gupta433@yahoo.com,Ravi Gupta,+915834281061,21,16,5,3183.11,198.94,2,1,LOYAL
2e17ffb3-99d1-4c70-b5d7-41cdf2dd50ab,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-434,pooja.bhat434@protonmail.com,Pooja Bhat,+919118886964,25,20,5,3493.65,174.68,3,1,LOYAL
46db7510-786e-4b6a-a819-ac13e3fd0e66,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-435,priya.kulkarni435@protonmail.com,Priya Kulkarni,+913240477295,17,10,7,1274.03,127.4,1,0,NEW
aab4feed-14c5-4d15-8cd5-f2c9394b6f5f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-436,aditi.patel436@mail.com,Aditi Patel,+914359075872,20,14,6,3257.53,232.68,2,1,NEW
08147884-ab73-45c2-ac66-0c3a472356d1,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-437,rohan.singh437@mail.com,Rohan Singh,+918047906730,18,10,8,1975.01,197.5,1,0,LOYAL
f717c0b2-1c69-47e4-af39-a5a19a699a43,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-438,kavya.kulkarni438@gmail.com,Kavya Kulkarni,+914547497209,16,14,2,562.71,40.19,1,0,LOYAL
053b537e-1cd8-49a2-8242-a055172d692a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-439,jaya.verma439@mail.com,Jaya Verma,+912655627041,25,21,4,4201.71,200.08,3,1,LOYAL
524cc5d7-cbe1-45f8-902f-3d43a6b3c497,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-440,amit.shah440@outlook.com,Amit Shah,+911280115148,19,18,1,3892.89,216.27,0,0,LOYAL
0aeaa2f9-2bbc-403c-8cb1-56318b99184a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-441,ishita.mehta441@protonmail.com,Ishita Mehta,+911509958874,16,11,5,1601.91,145.63,2,1,LOYAL
77d9c16b-16d0-41ab-9160-d6087bfd6ef2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-442,neha.mehta442@protonmail.com,Neha Mehta,+917158028044,23,20,3,2663.61,133.18,0,0,LOYAL
94ebfb1f-0482-4bdf-91d4-b55067741d0e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-443,ravi.kulkarni443@yahoo.com,Ravi Kulkarni,+913741809469,22,15,7,2915.63,194.38,5,3,LOYAL
a37cb872-9e61-4a1c-8347-dbc5858a9a61,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-444,deepa.patel444@gmail.com,Deepa Patel,+919694983206,22,19,3,2116.06,111.37,1,0,LOYAL
168c3d30-4025-4ae1-a824-38fb9fd11d93,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-445,neha.chopra445@yahoo.com,Neha Chopra,+917513615680,25,20,5,3515.29,175.76,2,1,NEW
e33b8d10-0c42-4ecc-9d3e-1129d96c34dc,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-446,ananya.desai446@gmail.com,Ananya Desai,+916372060582,16,9,7,1433.89,159.32,2,1,LOYAL
848b58d9-f6b8-47f0-97ea-56b86eca9ad9,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-447,vikram.kumar447@gmail.com,Vikram Kumar,+910637681112,28,20,8,5015.28,250.76,1,0,LOYAL
83b20dac-d6c0-4a50-9823-fd554b41369d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-448,deepa.singh448@protonmail.com,Deepa Singh,+919249731073,28,23,5,2242.9,97.52,2,1,LOYAL
a94f9435-d394-4c75-b22c-540e57173ca4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-449,kavya.patel449@outlook.com,Kavya Patel,+919244961417,18,16,2,3938.76,246.17,0,0,LOYAL
ebd7925a-1d78-4afe-8c52-68a91174e607,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-450,diya.mishra450@gmail.com,Diya Mishra,+919710524816,18,17,1,2574.19,151.42,0,0,LOYAL
a64493b5-6830-4785-9a70-da827c6f4575,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-451,suresh.patel451@protonmail.com,Suresh Patel,+912795594487,28,24,4,3621.62,150.9,2,0,LOYAL
7f217265-9192-4f77-a3c3-6f72770d2ad7,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-452,lakshmi.singh452@mail.com,Lakshmi Singh,+912367159330,19,16,3,2906.66,181.67,1,0,NEW
b5bfebe2-3d60-49e1-b6c9-659bc217e583,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-453,arun.singh453@outlook.com,Arun Singh,+915904761031,21,18,3,2234.08,124.12,1,0,LOYAL
95b48bc5-7dd1-4aaf-b785-7ab0e31cabab,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-454,harsh.das454@gmail.com,Harsh Das,+916306711754,18,16,2,2192.16,137.01,1,0,AT_RISK
9ad908f4-e8d9-41a0-ac36-551e6e586378,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-455,amit.kulkarni455@outlook.com,Amit Kulkarni,+914989033742,21,20,1,2190.62,109.53,0,0,NEW
3620729e-5cad-47be-9575-edfca6a8cc6a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-456,arun.desai456@protonmail.com,Arun Desai,+919857207409,20,19,1,3134.67,164.98,0,0,LOYAL
79886d41-9b9d-479c-85ed-917ba274f613,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-457,vikram.patel457@yahoo.com,Vikram Patel,+917110374158,13,9,4,1557.12,173.01,2,0,LOYAL
737cc95c-10d7-4f79-84a4-e0caa80c0b94,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-458,ananya.kumar458@protonmail.com,Ananya Kumar,+915602387416,24,17,7,2787.38,163.96,1,0,LOYAL
8f336aeb-0094-4ff1-8aac-5cbc06713404,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-459,sakshi.gupta459@outlook.com,Sakshi Gupta,+918775311465,27,15,12,1096.81,73.12,6,1,LOYAL
21b943ab-15c7-4923-b444-1658442b310d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-460,rahul.mehta460@mail.com,Rahul Mehta,+910086704010,20,17,3,2290.22,134.72,1,0,LOYAL
5a304310-e81a-4509-98b5-a6b7c5c9d7aa,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-461,arun.pillai461@outlook.com,Arun Pillai,+914876265496,19,16,3,1521.1,95.07,2,0,LOYAL
e4e6e61e-150b-41db-bb96-f2a9554bdc8e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-462,aditi.mishra462@yahoo.com,Aditi Mishra,+917608345199,23,19,4,2289.6,120.51,0,0,LOYAL
9cebb920-1142-418a-bc17-7e7048358e4b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-463,vikram.rao463@mail.com,Vikram Rao,+915462011894,22,17,5,2379.7,139.98,3,1,LOYAL
826dbb0a-a174-435b-8456-021b5b852a94,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-464,dev.patel464@gmail.com,Dev Patel,+916243870791,24,15,9,1970.49,131.37,1,0,LOYAL
a84895bd-3957-4be7-bdcd-80125a2737a5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-465,lakshmi.sharma465@protonmail.com,Lakshmi Sharma,+915024547821,15,12,3,1984.61,165.38,1,0,LOYAL
6474aaa3-0f89-4e61-b5ec-440b5e68fed6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-466,gaurav.kumar466@yahoo.com,Gaurav Kumar,+917832448194,19,11,8,2349.54,213.59,2,1,LOYAL
d3a619f7-26a1-4ff9-b935-2f72212626a4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-467,neha.rao467@yahoo.com,Neha Rao,+914132305214,20,13,7,962.71,74.05,2,1,LOYAL
778836cd-6dbc-4bda-ab36-083c32a64dc2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-468,priya.reddy468@outlook.com,Priya Reddy,+912217995524,20,8,12,1113.15,139.14,8,4,NEW
6994c84f-9906-4e17-9e98-2b73d4b654d9,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-469,rohan.bhat469@yahoo.com,Rohan Bhat,+915827723585,17,11,6,2192.51,199.32,2,0,NEW
86931257-deed-4881-ba8a-7fb26d1f8633,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-470,arjun.pillai470@gmail.com,Arjun Pillai,+914097543860,18,14,4,2314.89,165.35,2,1,LOYAL
b1b22726-a84d-43d7-87bb-625658636793,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-471,ravi.mehta471@gmail.com,Ravi Mehta,+915079126043,13,10,3,1260.62,126.06,1,0,LOYAL
af3973fe-ebd2-43ff-bc4f-deaf7b8f3feb,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-472,harsh.chopra472@mail.com,Harsh Chopra,+917047847346,27,23,4,4711.9,204.87,2,1,LOYAL
5e10cc7f-2921-4ff2-a893-3570d47b3773,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-473,nisha.singh473@protonmail.com,Nisha Singh,+918304295770,19,12,7,1145.87,95.49,2,0,AT_RISK
86ab7c89-3d56-4504-b2c2-0a22c682e515,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-474,pooja.nair474@gmail.com,Pooja Nair,+915930340367,11,10,1,1371.83,137.18,0,0,LOYAL
e7335fda-8c0c-45a4-a77c-4f2c94570ffb,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-475,sakshi.joshi475@yahoo.com,Sakshi Joshi,+919214959272,21,16,5,2846.67,177.92,1,0,LOYAL
e79ddc7a-9c61-47d3-96eb-902dbe26b694,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-476,meera.shah476@mail.com,Meera Shah,+916203451765,17,8,9,1197.78,149.72,4,1,LOYAL
771a3864-4335-47e8-95aa-b8d450400aa0,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-477,karan.chopra477@mail.com,Karan Chopra,+913669818031,23,22,1,4791.13,217.78,0,0,LOYAL
5856c1ce-20e7-4144-9960-093fd4f3f113,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-478,amit.kumar478@yahoo.com,Amit Kumar,+912648562951,19,16,3,1928.09,120.51,0,0,LOYAL
cd4076a4-10dd-4a69-8ff3-9ddf624df79c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-479,meera.iyer479@protonmail.com,Meera Iyer,+917010885356,20,14,6,2247.47,160.53,2,1,LOYAL
33a30082-6305-4be5-86b8-6018152d3571,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-480,lakshmi.nair480@protonmail.com,Lakshmi Nair,+915684317124,23,20,3,3759.51,187.98,2,1,LOYAL
8a4d6f8c-7c59-45e6-9c70-45faedb4e7de,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-481,karan.patel481@yahoo.com,Karan Patel,+913419729866,20,16,4,1981.01,123.81,1,0,LOYAL
d46744f9-823b-4ebb-8467-f11fad91c827,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-482,arjun.reddy482@yahoo.com,Arjun Reddy,+911954327691,15,11,4,2287.66,207.97,2,0,LOYAL
78a4cd9b-6901-4252-b5f8-0a531b6e57ea,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-483,rahul.kulkarni483@yahoo.com,Rahul Kulkarni,+915109799195,11,8,3,1027.88,128.48,2,1,LOYAL
d2db4588-0408-4273-b2fe-85e04af9f9fc,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-484,rohan.nair484@outlook.com,Rohan Nair,+914299515946,12,11,1,1108.44,100.77,0,0,LOYAL
b68f9100-3603-4e5b-bdb7-7e3dbd6e403b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-485,jaya.bhat485@gmail.com,Jaya Bhat,+911534840065,16,13,3,2425.77,186.6,0,0,LOYAL
3f9a80c4-ced3-4fd9-914d-dfbc6a6a1435,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-486,gaurav.shah486@yahoo.com,Gaurav Shah,+910546051369,25,14,11,2086.09,149.01,3,2,LOYAL
f851e22a-4e25-4c15-abf5-9d23026ed6c9,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-487,suresh.rao487@protonmail.com,Suresh Rao,+911833239807,17,10,7,1299.1,129.91,5,1,LOYAL
bdb23f13-4112-4656-b789-86c575fbbef5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-488,rahul.iyer488@protonmail.com,Rahul Iyer,+912894815024,21,18,3,842.94,46.83,1,0,LOYAL
1d19488a-c865-44eb-8dc5-3e09dad6f895,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-489,nisha.desai489@outlook.com,Nisha Desai,+910970494577,22,17,5,1205.15,70.89,1,0,LOYAL
